,Date,News,Label
2033,19-Jul-16,Live Blog: UK Parliament Holds Hearing on Blockchain,0
2034,19-Jul-16,Bitcoin Miner Bitmain Acquires Data Startup Blocktrail,1
2035,19-Jul-16,Congressional Resolution Calls on US Government to Support Blockchain,1
2036,22-Jul-16,Why Big Bank Consultants Were Watching Ethereum's Hard Fork,0
2037,21-Jul-16,Bitcoin's 'Nervous System' Gets an Upgrade With FIBRE Network,0
2038,21-Jul-16,Coinbase Wallet Users Can Now Buy and Sell Ether,1
2039,21-Jul-16,"After Rising 1,000%, Uncertainty Clouds Ether's Price Projections",0
2040,21-Jul-16,Bain & Co: Banks Risk Missing Out on Digital Currency,0
2041,20-Jul-16,DAO Critic Defends Ethereum Hard Fork as 'Rite of Passage',0
2042,20-Jul-16,Nearly Half of All DAO Funds Withdrawn After Ethereum Hard Fork,0
2043,16-Jun-16,How a 3-D Printed Building Became the Center of Blockchain in Dubai,0
2044,22-Jul-16,RBI Calls on Indian Banks to Explore Blockchain,0
2045,25-Aug-16,Majority of Global Exchanges Now Testing Distributed Ledger Tech,0
2046,25-Aug-16,Bitcoin Privacy Tool 'CoinShuffle' Sees First Transaction,0
2047,29-Jul-16,"US Senators Seek Blockchain Guidance From CFPB, Federal Reserve",0
2048,28-Jul-16,Coinbase’s First Employee is Leaving to Start His Own Hedge Fund,0
2049,28-Jul-16,Bitcoin Startup Founder Resigns Board Position Amid Fraud Charges,1
2050,28-Jul-16,Ethereum's Two Ethereums Explained,1
2051,28-Jul-16,KPMG: DAO Failure Won't Hinder Private Blockchain Progress,1
2052,2-Aug-16,Why PwC's New FinTech Director Won't Rock the Blockchain Boat,0
2053,1-Aug-16,Children's Aid Organization UNICEF Seeks Blockchain Lead,0
2054,1-Aug-16,Brazilian Bitcoin Market Consolidates With Exchange Acquisition,1
2055,1-Aug-16,Alibaba Affiliate Taps Blockchain for Charity Payments,0
2056,1-Aug-16,Anonymous Blockchain Micropayments Advance With 'Bolt',0
2057,8-Aug-16,Isle of Man Tests Blockchain Prototype for IoT,1
2058,8-Aug-16,Questions Abound as Bitfinex Issues Digital Assets to Customers,0
2059,8-Aug-16,Payments Firm Qiwi Could Transition to Blockchain By 2021,0
2060,8-Aug-16,The DAO Hacker is Getting Away,1
2061,8-Aug-16,Bitcoin 'Hacker Residency' to Launch in New York,1
2062,4-Aug-16,Why Swedish Bank SEB Backed its First Bitcoin Startup,1
2063,4-Aug-16,Coinbase to Enable Ethereum Classic Withdrawals,0
2064,4-Aug-16,Is the EU Building a Database of Digital Currency Users?,0
2065,4-Aug-16,Bitfinex Releases Initial Relaunch Plans for Bitcoin Exchange,1
2066,3-Aug-16,Elliptic Partners With LexisNexis on Bitcoin Analysis,1
2067,3-Aug-16,Swedish Bank Joins Bitcoin Processor's $4 Million Series A,0
2068,3-Aug-16,Credit Suisse Report Explores Blockchain Impact on 14 Public Stocks,0
2069,3-Aug-16,The Bitfinex Bitcoin Hack: What We Know (And Don't Know),1
2070,3-Aug-16,Overstock Taps New Lead for Medici Blockchain Project,1
2071,13-Jul-16,DTCC Organizes Blockchain Event on Capitol Hill,1
2072,13-Jul-16,Dutch Pension Fund Manager to Investigate Blockchain,0
2073,13-Jul-16,The DAO Crisis: Or How Vigilantism and Blockchain Democracy Became the Best Hope for Burned Investors,1
2074,13-Jul-16,US Regulator Warns Virtual Currency Enables Cyberattacks on Banks,0
2075,13-Jul-16,Blockchain Coders Win Grant to Fix Smart Contracts With 'Legalese',0
2076,18-Jul-16,JPMorgan: Blockchain Tech is an ‘Opportunity’ for Asset Managers,0
2077,18-Jul-16,"Central Bank Digital Currencies Could Boost GDP, Bank of England Says",1
2078,18-Jul-16,The Hard Fork: What's About to Happen to Ethereum and The DAO,0
2079,20-Jul-16,Petition Pushes CFTC to Clarify Rules on Blockchain 'Delivery',1
2080,20-Jul-16,Washington State Utility Raises Power Rates on Bitcoin Miners,1
2081,20-Jul-16,Ethereum Executes Blockchain Hard Fork to Return DAO Funds,0
2082,12-Aug-16,Report: Russian Government to Abandon Penalties for Bitcoin Use,1
2083,18-Aug-16,Swiss Bank UBS Latest to See Key Blockchain Lead Depart,0
2084,18-Aug-16,"To Go Big on Blockchain, 'Big Four' Firm PwC Thinking Small",1
2085,18-Aug-16,Bitcoin.org Warns of Attacks Amid Upcoming Bitcoin Software Release,1
2086,18-Aug-16,Bitfinex Recovers Bitcoin Volume But Perception Battle Rages On,1
2087,17-Aug-16,Ethereum Prediction Market Service Takes First Steps With Beta Launch,1
2088,17-Aug-16,Gartner: Blockchain Tech Hits Hype Cycle Peak,0
2089,20-Aug-16,On Tokens and Crowdsales: How Startups Are Using Blockchain to Raise Capital,0
2090,20-Aug-16,Why Big Bank Blockchain Leads Are Leaving for Startups,1
2091,25-Aug-16,Why the Winklevoss Brothers Are Still Waiting for a Bitcoin ETF,1
2092,25-Aug-16,The Bitcoin Patent – Only A Matter Of Time?,1
2093,25-Aug-16,Moscow Government to Explore Blockchain Voting,1
2094,24-Aug-16,Settlement Coin Creators Seek to 'Liberalize' Central Banks With Blockchain,0
2095,24-Aug-16,A Cryptographer Named After Harry Potter's Archenemy is Helping Solve Bitcoin's Biggest Problems,1
2096,24-Aug-16,R3 Files Patent Application for Distributed Ledger Tech,0
2097,24-Aug-16,MIT Study Reveals New Data on Free Bitcoin Airdrop,1
2098,24-Aug-16,Blockchain Startup Chronicled Launches Ethereum IoT Registry,1
2099,28-Aug-16,Inside 'Bitcoin Vault': Could a Technical Fix Block Hackers for Good?,0
2100,28-Jul-16,Bitcoin Sale Ends With Knifepoint Robbery in Florida,1
2101,1-Aug-16,IBM Building Blockchain Dispute Resolution System,1
2102,31-Aug-16,Insurance Giant MetLife Joins R3 Blockchain Consortium,0
2103,3-Aug-16,Why Florida's Bitcoin Ruling Could Lead to Legislative Action,1
2104,2-Aug-16,Bitcoin Drops Nearly 20% as Exchange Hack Amplifies Price Decline,1
2105,2-Aug-16,Microsoft Brings Blockchain to Azure Testing Environment,1
2106,12-Aug-16,WEF: Blockchain to Form Foundation of New Financial Infrastructure,0
2107,12-Aug-16,How Blockchain Could Make Robot Swarms Smarter,0
2108,11-Aug-16,CoinDesk to Expand New York Blockchain Media Team,1
2109,11-Aug-16,"Cryptsy CEO Stole Millions From Exchange, Court Receiver Alleges",1
2110,11-Aug-16,'Big Four' Accounting Firms Meet to Consider Blockchain Consortium,1
2111,16-Aug-16,Hyperledger Tests Open Strategy With First Blockchain Explorer,0
2112,15-Aug-16,Why EBA Proposals Would Set an Absurd Precedent for Bitcoin Startups,1
2113,15-Aug-16,Cryptsy CEO Denies He Stole From His Own Exchange,0
2114,15-Aug-16,New KnCMiner Owners Seek to Revive Bitcoin Firm With Acquisition,1
2115,15-Aug-16,Blockstream Adds to All-Star Blockchain Developer Team,1
2116,19-Aug-16,Bitcoin Ponzi Schemer Hints at Dealings With Mt Gox CEO,0
2117,19-Aug-16,Japanese Banks Plan Blockchain Currency Exchange,0
2118,19-Aug-16,Ethereum Classic is Starting to Mobilize,0
2119,19-Aug-16,California Lawmaker: Bitcoin Thefts Show Industry Regulation Needed,1
2120,19-Aug-16,Bank of England Seeks Digital Currency Research Lead,0
2121,19-Aug-16,Capital One Adds Veteran Blockchain Lawyer to FinTech Team,1
2122,28-Jul-16,Why Florida's 'Bitcoin Isn't Money' Ruling Could Have Limited Impact,1
2123,27-Jul-16,Bitcoin Price Impact Debated Ahead of Possible Japan Stimulus,1
2124,27-Jul-16,Financial Stability Board Still Weighing Digital Currency Risks,1
2125,20-Sep-16,"Blockchain Revolution Won't Happen 'Soon', Says Bank of England",1
2126,20-Sep-16,State Street Tests Blockchain for Investment Tracking,1
2127,20-Sep-16,JPMorgan Seeks Faster Settlement Times in Blockchain Trials,0
2128,20-Sep-16,Nasdaq Veteran Joins Ethereum Foundation as Security Lead,0
2129,20-Sep-16,Accenture: Absolute Immutability Will Slow Blockchain Progress,1
2130,20-Sep-16,7 Financial Firms Test Blockchain for Data Management,0
2131,23-Sep-16,"IBM, China UnionPay Develop Blockchain Loyalty Points Exchange",1
2132,22-Sep-16,New Lawsuit Filed Against Xapo Founder Wences Casares,1
2133,22-Sep-16,"At Ethereum Mega-Event, the 'Church of Vitalik' Sobers Up",1
2134,22-Sep-16,Roger Ver Sues Bitcoin Exchange OKCoin For $570k,1
2135,7-Sep-16,BNY Mellon is Backing Up Bank Transactions With Blockchain Tech,0
2136,7-Sep-16,Barclays Completes Blockchain Trade Finance Transaction,0
2137,7-Sep-16,Hong Kong's Central Bank to Test Blockchain,1
2138,6-Sep-16,The Stolen DAO Funds Are On the Move,0
2139,6-Sep-16,MIT’s First Digital Currency Director Departs Leadership Role,1
2140,6-Sep-16,South America's Biggest Stock Exchange Joins R3 Blockchain Consortium,0
2141,6-Sep-16,6 Blockchain Startups Accept New Ernst & Young 'Challenge',1
2142,6-Sep-16,China's Social Security Chairman Open to Blockchain Integration,0
2143,24-Aug-16,Litecoin Price Spikes 10% as Coinbase Exchange Turns on Trading,1
2144,24-Aug-16,Big Banks Band Together to Launch 'Settlement Coin',0
2145,23-Aug-16,Bitfury Research Shines Light on Bitcoin Privacy Weaknesses,1
2146,28-Aug-16,Building the Foundations for a Scalable Ethereum Community,1
2147,28-Aug-16,"Sorry Blockchain, Any Joe Schmoe Shouldn’t Be Able to Start a Bank",0
2148,27-Aug-16,Code is Law? Not Quite Yet,0
2149,26-Aug-16,Bitmain to Release New Bitcoin Miner in Bid to Attract Hobbyists,1
2150,26-Aug-16,Ethereum Classic Prices Plunge 20% as Trader Interest Wanes,1
2151,26-Aug-16,Did Ethereum's Fork Validate Bitcoin Block Size Conservatism?,0
2152,26-Aug-16,Bitcoin Confiscated in €1 Million Finnish Drug Bust,1
2153,26-Aug-16,Hyperledger Blockchain Project Elects New Tech Committee,0
2154,26-Aug-16,Why ICAP Believes Central Banks Could Adopt Digital Currency,0
2155,25-Aug-16,Blockchain Book Author Appears in New TED Talk,1
2156,31-Aug-16,What Will Be Bitcoin's Next Big Price Event?,1
2157,30-Aug-16,Hyperledger Blockchain Project Adds 17 New Members,1
2158,30-Aug-16,US Health Department Selects 15 Blockchain Research Contest Winners,1
2159,30-Aug-16,Blockchain Startup Symbiont Adds Ex-Morgan Stanley Director,1
2160,30-Aug-16,"'Settlement Coin' is All About Banks, Not Blockchain",0
2161,1-Aug-16,Bitcoin Browser Brave Raises $4.5 Million to Fight Online Ads,1
2162,12-Jul-16,Dutch Central Bank Prepares its Boldest Blockchain Experiment Yet,1
2163,12-Jul-16,JPMorgan Exploring Blockchain for Trade Finance,1
2164,12-Jul-16,IBM to Open Blockchain Development Center With Singapore Regulators,0
2165,12-Jul-16,Santander Names Blythe Masters Senior Blockchain Advisor,1
2166,12-Jul-16,South African Bank Joins R3 Blockchain Consortium,1
2167,11-Aug-16,Ethereum Scaling Advances With 'First' Off-Blockchain Payments,0
2168,11-Aug-16,Pantera Partner Steve Waterhouse Exits Bitcoin Investment Firm,1
2169,11-Aug-16,Blockchains and the Question of Data Reliance,1
2170,11-Aug-16,Bitfinex Draws Volume as Traders Test Experimental BFX Tokens,1
2171,10-Aug-16,Bitfinex Offers $3.6 Million Bounty in Bid to Recover Stolen Bitcoin,1
2172,10-Aug-16,California Scraps Licenses in Proposed Bitcoin Regulation Overhaul,1
2173,10-Aug-16,Bitfinex Exchange to Resume Bitcoin Trading Today,1
2174,15-Aug-16,Bitfinex Heist Rings the Alarm of Bitcoin Centralization,1
2175,14-Aug-16,July Bitcoin Price Report: Confidence Hits 2016 Highs Amid Halving,1
2176,13-Aug-16,The Emergence of Blockchains as Activity Registers,1
2177,13-Aug-16,"Steemit Bridges Blockchain and Social Media, But How Does It Work?",0
2178,13-Aug-16,Decentralization & Governance: Can Bitcoin Have the Best of Both?,1
2179,12-Aug-16,Blockchain Trials Accelerate as South America Sees Ethereum Uptake,1
2180,17-Aug-16,Bitfinex: Cause of Bitcoin Hack Still 'Unknown',1
2181,17-Aug-16,Overstock's New Blockchain President to Accelerate 'Fight Against Wall Street',1
2182,17-Aug-16,Why Ethereum Classic Must Die,1
2183,16-Aug-16,California Delays Efforts to Regulate Bitcoin Businesses,1
2184,16-Aug-16,UK Fraud Office Comments on 'Increasing' Bitcoin Use By Criminals,1
2185,16-Aug-16,Plane Maker Airbus Joins Hyperledger Blockchain Project,1
2186,3-Sep-16,Credit Unions Seek to Become First to Market With Banking Blockchain,0
2187,2-Sep-16,The Fight for On-Blockchain Bitcoin Scaling Soldiers On,1
2188,2-Sep-16,California Pension Fund Considers Blockchain Opportunities,1
2189,2-Sep-16,China Merchants Bank Joins R3 Blockchain Consortium,0
2190,2-Sep-16,Bitfinex Reimburses First Bitcoin Exchange Hack Victims,1
2191,27-Jul-16,ItBit Hit With String of Departures in Bitcoin-to-Blockchain Transition,1
2192,27-Jul-16,Korean Bank Partners With Bitcoin Startup Circle,1
2193,27-Jul-16,Blockstream Buys Bitcoin Wallet to Boost Sidechains Development,1
2194,27-Jul-16,Blockchain Researchers Debate Future of Consensus Tech at IBM Event,0
2195,27-Jul-16,Bitcoin Trading Platform Coinigy Raises $400k,1
2196,27-Jul-16,Coinbase: 'Longest Chain' Likely to Decide Ethereum Support,1
2197,20-Sep-16,Santander Vies to Become First Bank to Issue Cash on Blockchain,1
2198,13-Sep-16,Circle Brings Blockchain Payments to iMessage With iOS 10 Update,1
2199,13-Sep-16,Apple Stirs Blockchain Controversy With App Store Removals,0
2200,12-Sep-16,Blockchain Support Bill Passes Vote in US Congress,0
2201,12-Sep-16,"In Race for Bitcoin Mining Profits, Fortune Favors the Old",1
2202,12-Sep-16,EU's Top Cop Launches Digital Currency Working Group,0
2203,12-Sep-16,Funding Question Looms for R3 Ahead of London Meeting,1
2204,11-Sep-16,Why Our Economic Liberty Depends on the Blockchain ,0
2205,11-Sep-16,The Trend Towards Blockchain Privacy: Zero Knowledge Proofs,0
2206,23-Aug-16,US Nuclear Research Lab Developing Bitcoin Analysis Tool,1
2207,23-Aug-16,Bank of Japan: Blockchain Could Alter Financial Services,1
2208,23-Aug-16,South African Central Bank 'Open' to Blockchain and Cryptocurrency,1
2209,22-Sep-16,Symbiont Showcases Blockchain Catastrophe Swaps to Insurance Execs,1
2210,22-Sep-16,UK Government Seeks Distributed Ledger Projects in £15 Million Competition,0
2211,22-Sep-16,Bank Tech Provider Sinodata Calls for Blockchain Collaborations,0
2212,21-Sep-16,Brothers Face Jail Time for Stealing Power to Mine Bitcoins,1
2213,21-Sep-16,Blockchain Smart Contracts Need a New Kind of Due Diligence,1
2214,21-Sep-16,Winklevoss Bitcoin Exchange Gemini to Launch Daily Auctions,1
2215,21-Sep-16,Asset Managers Expect to Be Using Blockchain in Five Years,1
2216,21-Sep-16,Thomson Reuters Demos New Ethereum Blockchain Use Cases,1
2217,21-Sep-16,Microsoft's Bletchley Blockchain Project Enters Next Phase,1
2218,19-Sep-16,French Bank BNP is Testing Blockchain for Mini-Bonds,0
2219,18-Sep-16,9 Must-Watch Talks at Ethereum's Big Developer Event,1
2220,18-Sep-16,Bitcoin and the Brave Future of Browsers,1
2221,17-Sep-16,Bitfinex Issues Bitcoin Hack Repayment Plan Update,1
2222,17-Sep-16,How Ethereum's Wallets Are Evolving,0
2223,6-Sep-16,Microsoft Azure's CTO Wants Blockchain to Connect Every Industry,0
2224,15-Sep-16,New Blockchain 'Alliance' Forms in Shanghai,1
2225,9-Sep-16,"Blockchain Requires Radical Change, Not Compromise",0
2226,9-Sep-16,"No, ABN Amro Isn't Releasing its Own Bitcoin Wallet",1
2227,25-Aug-16,Ethereum Wallet Update Sparks Debate Over 'Corporate' Integration,0
2228,25-Aug-16,Judge Grants Cryptsy Lawsuit Class Action Status,1
2229,30-Aug-16,EU Parliament Rep Seeks €1 Million for Blockchain Research,0
2230,29-Aug-16,"IBM Bridges Blockchain, AI With New Business Unit",1
2231,29-Aug-16,Mizuho Bank Dealt Blow in Mt Gox Lawsuit Update,0
2232,29-Aug-16,Blockchain Executives Sign Pledge to Address Governance Issues,0
2233,29-Aug-16,Bitcoin Tipping Platform Zapchain to Shut Down,1
2234,29-Aug-16,Singapore Central Bank Proposes New Rules for Bitcoin Startups,1
2235,1-Aug-16,Public Blockchains: The Community vs The Ecosystem,0
2236,12-Jul-16,SolidX Seeking to List Bitcoin ETF on New York Stock Exchange,0
2237,12-Aug-16,Bank Regulator Calls for Broader Oversight of EU Bitcoin Services,1
2238,16-Aug-16,Blockchain World Expo Postponed Until 2017,0
2239,1-Sep-16,Kimberley Process Inches Closer to 'Blood Diamond' Blockchain,0
2240,1-Sep-16,Ad-Blocking Browser Brave Launches Bitcoin Micropayments,1
2241,19-Aug-16,"No, the EBA's Bitcoin Regulation Proposals Aren't All Bad",0
2242,18-Aug-16,The Dream of The DAO Stubbornly Lives On,1
2243,18-Aug-16,ASX Completes First Distributed Ledger Settlement Prototype,0
2244,18-Aug-16,Rakuten Acquires Bitcoin Startup Team for Blockchain Lab Launch,1
2245,18-Aug-16,Next Bitcoin Software Update Will Be First to Feature SegWit Code,1
2246,26-Jul-16,Coinbase Expands Bitcoin Buying Service to Australia,1
2247,26-Jul-16,Ethereum Creator Vitalik Buterin Addresses 'Classic' Blockchain,0
2248,26-Jul-16,Genesis Trading Sees Interest in Classic Ether Market,0
2249,26-Jul-16,Visa Europe Partners for Bitcoin Micropayments Trial,0
2250,10-Sep-16,It Isn't 'Consensus': Toward Cooler Protocol Debates,0
2251,10-Sep-16,The Blockchain: An Experiment in Governance Without Power,0
2252,9-Sep-16,Two Big Factors Are Driving Up Bitcoin Prices,1
2253,9-Sep-16,Hyperledger to Address International Trade Standards Body,1
2254,9-Sep-16,Inside the Zcash Audit: Why the Anonymous Blockchain Project Spent $250k on a Trial By Fire,0
2255,23-Aug-16,Digital Asset to Open Source Smart Contract Language,0
2256,22-Aug-16,Florida Files Appeal After Charges Against Bitcoin Seller Dismissed,1
2257,22-Aug-16,Unknown Bidder Buys $1.6 Million in Bitcoin at US Government Auction,1
2258,17-Sep-16,The Upside of the Internet: Defending Bitcoin's 'Downside',1
2259,15-Sep-16,Big Banks Invest $55 Million in Blockchain Startup Ripple's Series B,0
2260,15-Sep-16,'Big Four' Firm KPMG Talks New Blockchain Services Suite,1
2261,15-Sep-16,Sydney Stock Exchange Taps Blockchain to Fight ASX Monopoly,1
2262,14-Sep-16,TØ Enlists New Broker-Dealer for Blockchain Trading Platform,0
2263,14-Sep-16,"On High Seas of Bitcoin Trading, Whales Still Make Waves",0
2264,14-Sep-16,ItBit Rebrands as Paxos Amid Blockchain Pivot,1
2265,14-Sep-16,Preparing for a Bitcoin Hard Fork,1
2266,14-Sep-16,Can Blockchain Help America’s Veterans? One Lawmaker Thinks So,1
2267,6-Sep-16,Florida Senator Drafting Bill That Could Recognize Bitcoin as Money,1
2268,5-Sep-16,Bank Veterans Raise $1.5 Million for Digital Asset Startup,0
2269,4-Sep-16,Do Crypto-Token Sales Make Sense for Open-Source Projects?,0
2270,3-Sep-16,The Blockchain is Perfect for Government Services,1
2271,29-Aug-16,Could the Blockchain End Bureaucracy?,1
2272,8-Aug-16,US Marshals to Sell $1.6 Million in Bitcoin at Auction,1
2273,8-Aug-16,Australia's Postal Service Tests Blockchain Identity,1
2274,7-Aug-16,How Peercoin Got A Boost From Bitcoin's Halving,1
